Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1965-SDAURP_CE_Oct23_GP.xml	441	peut être réalisé aisément et à coût normal	peut	autre	
1965-SDAURP_CE_Oct23_GP.xml	441	peut être réalisé aisément et à coût normal	aisément	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	441	peut être réalisé aisément et à coût normal	à coût normal	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	479	a toujours grandi	sans règles		
1965-SDAURP_CE_Oct23_GP.xml	479	a toujours grandi	sans règlements		
1965-SDAURP_CE_Oct23_GP.xml	482	faire mourir Paris	Qui serait assez fou pour prétendre	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	482	faire mourir Paris	faire mourir	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	482	le faire revivre	mieux	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	482	le faire revivre	faire revivre	axiol	
1965-SDAURP_CE_Oct23_GP.xml	489	Évolution prévisible de la région de Paris	prévisible		
1965-SDAURP_CE_Oct23_GP.xml	507	a dévoré le petit département de la Seine	dévoré	axiol	
1965-SDAURP_CE_Oct23_GP.xml	507	a mangé le curieux anneau circulaire de Seine-et-Oise	mangé	axiol	
1965-SDAURP_CE_Oct23_GP.xml	507	a même mordu sur la Seine-et-Marne	mordu	axiol	
1965-SDAURP_CE_Oct23_GP.xml	533	la rénovation	La lenteur	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	561	la disparition rapide des espaces libres	problèmes, ressentis par tous	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	568	ne s'est pas améliorée	ne s'est pas améliorée	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	568	a au contraire empiré	a au contraire empiré	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	575	Les constructions n'ont en effet repris	à un rythme notable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	600	ont été implantés	a aggravé la situation de l'urbanisme	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	600	espaces libres en voie de disparition	chacun constate et déplore	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	600	quartiers vétustes trop lentement repris par la rénovation	chacun constate et déplore	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	600	quartiers vétustes trop lentement repris par la rénovation	trop lentement	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	607	la fin du développement en tache d'huile	il serait erroné d'espérer	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	607	veut construire	veut	boul	
1965-SDAURP_CE_Oct23_GP.xml	615	leur construction	priorité soit donnée		
1965-SDAURP_CE_Oct23_GP.xml	615	leur construction	cette priorité légitime		
1965-SDAURP_CE_Oct23_GP.xml	617	demeurer en l'état	Il est illusoire de penser	axiol	
1965-SDAURP_CE_Oct23_GP.xml	618	être aménagés	Cette vocation		
1965-SDAURP_CE_Oct23_GP.xml	619	l'aménagement des 5.000 hectares de Z.U.P.	la lenteur	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	619	eut été préférable de bâtir	eut été préférable	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	632	implanter des équipements pleinement satisfaisants	Il est désormais difficile	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	632	implanter des équipements pleinement satisfaisants	il sera anormalement coûteux	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	632	permettre de ne plus être la ville informe et incomplète qu'elle est actuellement	permettre	autre	
1965-SDAURP_CE_Oct23_GP.xml	635	leur implantation	loin de ne présenter que des avantages	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	645	la rénovation du tissu urbain existant	a pu paraître une alternative	autre	
1965-SDAURP_CE_Oct23_GP.xml	645	cette extension	limiter fortement	axiol	
1965-SDAURP_CE_Oct23_GP.xml	646	cette rénovation	s'est avérée beaucoup plus lente qu'il n' était prévu	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	662	la rénovation du secteur de la Défense	est significatif	axiol	
1965-SDAURP_CE_Oct23_GP.xml	663	Un doublement de cette cadence	paraît constituer une hypothèse maximale	axiol	
1965-SDAURP_CE_Oct23_GP.xml	666	la saturation de ces équipements	la limite de ces opérations	axiol	
1965-SDAURP_CE_Oct23_GP.xml	667	réserver en temps voulu les parcelles de terrains	n'ont pas la sagesse	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	667	la réalisation ultérieure de ces équipements	est rendue plus difficile et plus coûteuse	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	669	l'opération	le seul intérêt	axiol	
1965-SDAURP_CE_Oct23_GP.xml	671	la reprise de la trame des rues	ne peuvent guère être envisagées	autre	
1965-SDAURP_CE_Oct23_GP.xml	672	les opérations de rénovation	sont les plus intéressantes	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	672	peuvent être conçues pour combler les lacunes et les retards de l'urbanisme	peuvent	autre	
1965-SDAURP_CE_Oct23_GP.xml	672	peuvent être conçues pour combler les lacunes et les retards de l'urbanisme	combler les lacunes et les retards de l'urbanisme	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	672	les opérations de rénovation	sont les plus nécessaires	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	672	les opérations de rénovation	sont les plus rares	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	673	Les opérations de ce type	ne sont pas seulement les plus coûteuses	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	673	Les opérations de ce type	les difficultés qu’elles entraînent sont, aussi, sociales et humaines	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	675	doit être préservée	doit	autre	
1965-SDAURP_CE_Oct23_GP.xml	676	la modernisation d'immeubles anciens	les problèmes techniques	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	676	ces opérations	d'autres problèmes se posent	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	677	la rénovation nécessaire	nécessaire	autre	
1965-SDAURP_CE_Oct23_GP.xml	677	la rénovation nécessaire	sera nécessairement lente	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	678	subsistera la pénurie de logements	la pénurie		
1965-SDAURP_CE_Oct23_GP.xml	679	la réhabilitation et de la modernisation des vieux quartiers de Paris comme de ses banlieues	Le succès	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	681	dévore les espaces libres	dévore	axiol	
1965-SDAURP_CE_Oct23_GP.xml	681	ne se rénovent qu'avec trop de lenteur	avec trop de lenteur	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	682	un dynamisme anarchique	le sentiment	axiol	
1965-SDAURP_CE_Oct23_GP.xml	682	un dynamisme anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	683	dynamismes non prévus	non prévus		
1965-SDAURP_CE_Oct23_GP.xml	686	une bonne composition des "creux" et des "pleins"	bonne	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	705	Les grands ensembles construits	les critiques qui se sont concentrées sur leurs déficiences	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	705	ont submergé les environs, boisés ou cultivés	les conditions lamentables	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	705	ont submergé les environs, boisés ou cultivés	ont submergé	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	710	est interdit d'étendre la zone urbaine	interdit	autre	
1965-SDAURP_CE_Oct23_GP.xml	713	les construction urbaines (1) ne sont pas autorisées	ne sont pas autorisées	autre	
1965-SDAURP_CE_Oct23_GP.xml	715	fallait empêcher de grandir	fallait empêcher	autre	
1965-SDAURP_CE_Oct23_GP.xml	715	la décentralisation parisienne	les thèses trop schématiques	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	717	la réduction progressive des espaces demeurés libres	font l'objet de batailles incessantes et souvent perdues	axiol	
1965-SDAURP_CE_Oct23_GP.xml	717	les surfaces réservées	font l'objet de batailles incessantes et souvent perdues	axiol	
1965-SDAURP_CE_Oct23_GP.xml	717	un "bourrage du terrain	un "bourrage	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	723	conduire ses réseaux d'eau, d'égouts, d'électricité	sans que la commune ait aucune obligation	autre	
1965-SDAURP_CE_Oct23_GP.xml	740	mordre sur les espaces réservés	mordre	axiol	
1965-SDAURP_CE_Oct23_GP.xml	745	aménagement rationnel	rationnel	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	750	l'implantation d'activités	ont sûrement accentué	axiol	
1965-SDAURP_CE_Oct23_GP.xml	752	leur mise en place	a été facilitée	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	753	Ce mouvement	est toutefois très insuffisant	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	754	une décentralisation lointaine	la crainte	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	755	construire des installations modernes	faire l'effort	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	755	quitter des installations anciennes	ceux qui ne se soucient	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	758	la construction de logements	il s'est avéré nécessaire de ralentir	autre	
1965-SDAURP_CE_Oct23_GP.xml	759	s'implantent	encore trop souvent	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	762	peuvent quitter la région de Paris	peuvent	autre	
1965-SDAURP_CE_Oct23_GP.xml	762	doivent y demeurer	il est reconnu	axiol	
1965-SDAURP_CE_Oct23_GP.xml	762	doivent y demeurer	doivent	autre	
1965-SDAURP_CE_Oct23_GP.xml	762	rapprocher les lieux d'emploi des localisations d'habitat	la nécessité	autre	
1965-SDAURP_CE_Oct23_GP.xml	763	la décentralisation industrielle	des nécessités absolues	autre	
1965-SDAURP_CE_Oct23_GP.xml	770	Un tel redémarrage	ne peut être que progressif		
1965-SDAURP_CE_Oct23_GP.xml	770	chantiers	leurs inconvénients	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	771	les mises en service	soient encore si rares	axiol	
1965-SDAURP_CE_Oct23_GP.xml	771	prévision à long terme	sont nécessaires	autre	
1965-SDAURP_CE_Oct23_GP.xml	774	sort de sa léthargie	sort de sa léthargie	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	776	ce mouvement	soit encore à faible échelle, que son efficacité soit diminuée parce qu'il s'effectue en ordre dispersé n'est pas niable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	777	peut désormais être considéré comme lancé	peut	autre	
1965-SDAURP_CE_Oct23_GP.xml	779	constructions	l'importance	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	797	pouvoir faire grand	pouvoir	autre	
1965-SDAURP_CE_Oct23_GP.xml	799	la croissance inéluctable	inéluctable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	800	la croissance	Certains esprits ne voient de réponse à ces questions qu'en niant le problème	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	800	toute extension spatiale	Certains esprits ne voient de réponse à ces questions qu'en niant le problème	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	800	la croissance	en refusant d'admettre	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	800	toute extension spatiale	en repoussant	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	n'admettre la construction que parcimonieusement	que parcimonieusement	axiol	
1965-SDAURP_CE_Oct23_GP.xml	801	Conserver toutes les frontières	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	conserver tous les gabarits	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	conserver toutes les campagnes	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	n'admettre la construction que parcimonieusement	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	805	créer des centres urbains nouveaux	il n'y a pas d'autre remède	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	806	mettre fin à la pénurie de terrains à bâtir	il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	806	mettre fin à la pénurie de terrains à bâtir	il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans	autre	pos
1965-SDAURP_CE_Oct23_GP.xml	806	la disparition des espaces libres	il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	806	la disparition des espaces libres	il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans	autre	pos
1965-SDAURP_CE_Oct23_GP.xml	806	l'extension spatiale	doit être canalisée	autre	
1965-SDAURP_CE_Oct23_GP.xml	806	la croissance progressive des villes nouvelles	sera possible	autre	
1965-SDAURP_CE_Oct23_GP.xml	807	va devenir	il faut organiser l'unité	autre	
1965-SDAURP_CE_Oct23_GP.xml	836	le délaissement	le délaissement	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	836	le délaissement	ont souffert	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	839	Améliorer le réseau de transports	Améliorer	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	Une amélioration radicale des transports	radicale	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	des progrès	décisifs	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	une telle amélioration	une telle amélioration	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	une telle amélioration	est possible	autre	
1965-SDAURP_CE_Oct23_GP.xml	846	Améliorer l'équipement	Améliorer	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	847	des progrès notables ont été réalisés	des progrès notables	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	847	leur réalisation	les retards	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	849	les progrès qui seront donc faits	les progrès	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	849	les progrès qui seront donc faits	ils ne combleront pas le fossé qui existe en qualité et diversité entre les services qui peuvent être offerts, au cœur de Paris, à 8 millions d'utilisateurs virtuels, et ceux qui peuvent l'être, au niveau du quartier, à une population deux ou trois cent fois moins nombreuse	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	852	l'innovation architecturale	qui ne s'est pas manifestée jusqu'à présent en France aussi vigoureusement que dans d'autres pays, peut-être parce qu'elle y a été plus bridée	axiol	
1965-SDAURP_CE_Oct23_GP.xml	856	ce centre urbain nouveau	ne serait, pendant tout l'avenir prévisible, rien d'autre qu'un centre urbain d'un niveau intermédiaire entre le centre de Paris et le centre de quartier ou de commune	axiol	
1965-SDAURP_CE_Oct23_GP.xml	856	la création de tels centres intermédiaires	ne serait, pendant tout l'avenir prévisible, rien d'autre qu'un centre urbain d'un niveau intermédiaire entre le centre de Paris et le centre de quartier ou de commune	axiol	
1965-SDAURP_CE_Oct23_GP.xml	856	ce centre urbain nouveau	Ne vaut-il pas mieux alors s'attacher délibérément	axiol	
1965-SDAURP_CE_Oct23_GP.xml	856	la création de tels centres intermédiaires	Ne vaut-il pas mieux alors s'attacher délibérément	axiol	
1965-SDAURP_CE_Oct23_GP.xml	863	la restructuration des banlieues (Nanterre, Bobigny, Créteil)	un élément fondamental	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	877	ne doivent pas être multipliés	ne signifie nullement	axiol	
1965-SDAURP_CE_Oct23_GP.xml	877	ne doivent pas être multipliés	ne doivent pas	autre	
1965-SDAURP_CE_Oct23_GP.xml	879	pourront se situer	pourront	autre	
1965-SDAURP_CE_Oct23_GP.xml	879	ne peuvent plus, faute de place, être localisés	ne peuvent plus	autre	
1965-SDAURP_CE_Oct23_GP.xml	883	se localiser	faute de pouvoir	autre	
1965-SDAURP_CE_Oct23_GP.xml	883	leur implantation	dès qu'apparaîtra réellement possible, et non plus comme du domaine du rêve	autre	
1965-SDAURP_CE_Oct23_GP.xml	888	la réalisation à Paris et dans la Seine des opérations de rénovation et d'aménagement	faciliter	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	896	Implanter ces services publics et privés	un progrès bien insuffisant	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	896	un progrès bien insuffisant	un progrès bien insuffisant	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	900	"noyaux restructurateurs"	la nécessité	autre	
1965-SDAURP_CE_Oct23_GP.xml	901	la création du centre	faciliter	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	902	s'installe plus facilement	plus facilement	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	903	les centres urbains nouveaux	peuvent contribuer à donner aux habitants des banlieues ce que la vie urbaine peut leur apporter de facultés d'épanouissement humain	autre	
1965-SDAURP_CE_Oct23_GP.xml	908	implantation	Les difficultés	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	909	une réalisation isolée, de logements	l'intérêt	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	909	la dispersion des équipements publics	risque de continuer à favoriser	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	910	"restructurer" la banlieue	La nécessité	autre	
1965-SDAURP_CE_Oct23_GP.xml	910	"restructurer" la banlieue	"restructurer"	axiol	
1965-SDAURP_CE_Oct23_GP.xml	910	"restructurer" la banlieue	devient maintenant assez évidente	axiol	
1965-SDAURP_CE_Oct23_GP.xml	918	aucun nouvel accroissement	on ne saurait y souffrir	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	918	aucun nouvel accroissement	sans l'exposer à sa ruine"	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	921	réalisations françaises	les plus spectaculaires	axiol	
1965-SDAURP_CE_Oct23_GP.xml	921	projets français	les plus importants	axiol	
1965-SDAURP_CE_Oct23_GP.xml	925	centres urbains nouveaux à créer	il serait présomptueux de décréter que la "puissance"	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	937	ces villes nouvelles	seront de vraies villes	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	942	bien reliés à l'ensemble de l'agglomération	bien	axiol	oui
1965-SDAURP_CE_Oct23_GP.xml	945	implanter des équipements exceptionnels - grands musées d'art ou de techniques	il sera possible	autre	
1965-SDAURP_CE_Oct23_GP.xml	945	pourront y être placés	pourront	autre	
